rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,rougeS_precision,rougeS_recall,rougeS_fmeasure
0.5443037974683544,0.17842323651452283,0.26875,0.14102564102564102,0.04583333333333333,0.06918238993710692,0.27848101265822783,0.0912863070539419,0.13749999999999998,0.05228758169934641,0.017738359201773836,0.026490066225165563
0.30120481927710846,0.07911392405063292,0.12531328320802004,0.024390243902439025,0.006349206349206349,0.010075566750629723,0.1686746987951807,0.04430379746835443,0.07017543859649122,0.0064516129032258064,0.001652892561983471,0.002631578947368421
0.4823529411764706,0.15185185185185185,0.23098591549295774,0.10714285714285714,0.03345724907063197,0.050991501416430586,0.24705882352941178,0.07777777777777778,0.11830985915492959,0.043478260869565216,0.013333333333333334,0.02040816326530612
0.651685393258427,0.2078853046594982,0.31521739130434784,0.2840909090909091,0.08992805755395683,0.1366120218579235,0.38202247191011235,0.12186379928315412,0.18478260869565216,0.11976047904191617,0.03656307129798903,0.05602240896358544
0.4430379746835443,0.12727272727272726,0.19774011299435026,0.05128205128205128,0.014598540145985401,0.022727272727272728,0.24050632911392406,0.06909090909090909,0.10734463276836159,0.025806451612903226,0.007619047619047619,0.011764705882352941
0.6973684210526315,0.15542521994134897,0.25419664268585135,0.17333333333333334,0.03823529411764706,0.06265060240963856,0.34210526315789475,0.07624633431085044,0.12470023980815349,0.06993006993006994,0.014992503748125937,0.024691358024691357
0.5714285714285714,0.16326530612244897,0.25396825396825395,0.09278350515463918,0.02631578947368421,0.04100227790432802,0.2857142857142857,0.08163265306122448,0.12698412698412698,0.05945945945945946,0.016845329249617153,0.02625298329355609
0.5238095238095238,0.30985915492957744,0.3893805309734514,0.12048192771084337,0.07092198581560284,0.0892857142857143,0.20238095238095238,0.11971830985915492,0.15044247787610618,0.06748466257668712,0.03942652329749104,0.049773755656108594
0.5568181818181818,0.20164609053497942,0.29607250755287007,0.1839080459770115,0.06611570247933884,0.0972644376899696,0.32954545454545453,0.11934156378600823,0.17522658610271902,0.08875739644970414,0.03184713375796178,0.046875
0.34545454545454546,0.10555555555555556,0.16170212765957445,0.018518518518518517,0.00558659217877095,0.008583690987124463,0.16363636363636364,0.05,0.07659574468085108,0.009523809523809525,0.0028653295128939827,0.004405286343612335
0.6590909090909091,0.3493975903614458,0.4566929133858268,0.26436781609195403,0.1393939393939394,0.18253968253968256,0.3977272727272727,0.21084337349397592,0.27559055118110243,0.16568047337278108,0.08615384615384615,0.11336032388663969
0.37362637362637363,0.14225941422594143,0.20606060606060606,0.1111111111111111,0.04201680672268908,0.06097560975609755,0.23076923076923078,0.08786610878661087,0.12727272727272726,0.07017543859649122,0.025806451612903226,0.03773584905660377
0.4567901234567901,0.22023809523809523,0.29718875502008035,0.1375,0.0658682634730539,0.08906882591093118,0.2716049382716049,0.13095238095238096,0.17670682730923698,0.10191082802547771,0.04833836858006042,0.06557377049180328
0.5643564356435643,0.37012987012987014,0.44705882352941173,0.16,0.10457516339869281,0.1264822134387352,0.2871287128712871,0.18831168831168832,0.22745098039215686,0.07614213197969544,0.04983388704318937,0.06024096385542169
0.43373493975903615,0.22641509433962265,0.2975206611570248,0.04878048780487805,0.02531645569620253,0.03333333333333333,0.21686746987951808,0.11320754716981132,0.1487603305785124,0.018867924528301886,0.009836065573770493,0.012931034482758622
0.5238095238095238,0.24043715846994534,0.32958801498127344,0.13253012048192772,0.06043956043956044,0.0830188679245283,0.27380952380952384,0.12568306010928962,0.17228464419475656,0.026490066225165563,0.011461318051575931,0.016
0.6341463414634146,0.23963133640552994,0.3478260869565218,0.24691358024691357,0.09259259259259259,0.13468013468013468,0.3170731707317073,0.11981566820276497,0.1739130434782609,0.09933774834437085,0.03614457831325301,0.053003533568904596
0.4810126582278481,0.17117117117117117,0.25249169435215946,0.11538461538461539,0.04072398190045249,0.06020066889632107,0.27848101265822783,0.0990990990990991,0.1461794019933555,0.04827586206896552,0.01647058823529412,0.024561403508771933
0.5662650602409639,0.1843137254901961,0.2781065088757397,0.14634146341463414,0.047244094488188976,0.07142857142857142,0.30120481927710846,0.09803921568627451,0.14792899408284024,0.04294478527607362,0.014028056112224449,0.021148036253776436
0.546875,0.17857142857142858,0.2692307692307692,0.1111111111111111,0.035897435897435895,0.05426356589147287,0.265625,0.08673469387755102,0.13076923076923078,0.032520325203252036,0.010554089709762533,0.015936254980079678
0.6071428571428571,0.18021201413427562,0.27792915531335144,0.1566265060240964,0.04609929078014184,0.07123287671232877,0.30952380952380953,0.09187279151943463,0.14168937329700274,0.09316770186335403,0.027124773960216998,0.04201680672268908
0.5,0.16981132075471697,0.2535211267605634,0.10112359550561797,0.03409090909090909,0.05099150141643059,0.2222222222222222,0.07547169811320754,0.11267605633802816,0.03067484662576687,0.010183299389002037,0.01529051987767584
0.48314606741573035,0.19369369369369369,0.2765273311897106,0.09090909090909091,0.03619909502262444,0.0517799352750809,0.21348314606741572,0.08558558558558559,0.12218649517684889,0.029940119760479042,0.011441647597254004,0.016556291390728478
0.6413043478260869,0.18971061093247588,0.29280397022332505,0.24175824175824176,0.07096774193548387,0.10972568578553618,0.32608695652173914,0.09646302250803858,0.1488833746898263,0.12,0.035653650254668934,0.0549738219895288
0.5473684210526316,0.1984732824427481,0.2913165266106443,0.13829787234042554,0.04980842911877394,0.0732394366197183,0.3263157894736842,0.1183206106870229,0.17366946778711484,0.06857142857142857,0.023952095808383235,0.03550295857988166
0.5688073394495413,0.31958762886597936,0.4092409240924092,0.2222222222222222,0.12435233160621761,0.15946843853820597,0.24770642201834864,0.13917525773195877,0.17821782178217824,0.11737089201877934,0.06631299734748011,0.08474576271186442
0.5652173913043478,0.2736842105263158,0.36879432624113473,0.14285714285714285,0.06878306878306878,0.09285714285714285,0.2608695652173913,0.12631578947368421,0.1702127659574468,0.06857142857142857,0.03234501347708895,0.04395604395604396
0.6376811594202898,0.10810810810810811,0.18487394957983194,0.2647058823529412,0.04433497536945813,0.0759493670886076,0.4057971014492754,0.0687960687960688,0.11764705882352941,0.09774436090225563,0.016602809706257982,0.028384279475982533
0.5473684210526316,0.23008849557522124,0.32398753894080995,0.2127659574468085,0.08888888888888889,0.12539184952978055,0.3263157894736842,0.13716814159292035,0.19314641744548286,0.08839779005524862,0.036281179138321996,0.051446945337620585
0.6341463414634146,0.2751322751322751,0.38376383763837635,0.20987654320987653,0.09042553191489362,0.12639405204460968,0.4268292682926829,0.18518518518518517,0.25830258302583026,0.11180124223602485,0.049586776859504134,0.06870229007633588
0.46808510638297873,0.3055555555555556,0.3697478991596639,0.13978494623655913,0.09090909090909091,0.11016949152542373,0.20212765957446807,0.13194444444444445,0.1596638655462185,0.08,0.05090909090909091,0.06222222222222222
0.5568181818181818,0.28488372093023256,0.37692307692307697,0.1724137931034483,0.08771929824561403,0.11627906976744186,0.2840909090909091,0.14534883720930233,0.19230769230769232,0.12269938650306748,0.06042296072507553,0.08097165991902834
0.5977011494252874,0.19622641509433963,0.29545454545454547,0.1744186046511628,0.056818181818181816,0.0857142857142857,0.3103448275862069,0.1018867924528302,0.1534090909090909,0.0935672514619883,0.03131115459882583,0.0469208211143695
0.36363636363636365,0.2014388489208633,0.25925925925925924,0.05263157894736842,0.028985507246376812,0.037383177570093455,0.19480519480519481,0.1079136690647482,0.13888888888888887,0.007194244604316547,0.0036900369003690036,0.004878048780487804
0.6144578313253012,0.17894736842105263,0.27717391304347827,0.21951219512195122,0.06338028169014084,0.09836065573770492,0.3373493975903614,0.09824561403508772,0.15217391304347827,0.09937888198757763,0.029684601113172542,0.04571428571428572
0.5972222222222222,0.24431818181818182,0.3467741935483872,0.1267605633802817,0.05142857142857143,0.07317073170731707,0.2638888888888889,0.10795454545454546,0.1532258064516129,0.06201550387596899,0.023880597014925373,0.034482758620689655
0.4485981308411215,0.24870466321243523,0.31999999999999995,0.10377358490566038,0.057291666666666664,0.0738255033557047,0.22429906542056074,0.12435233160621761,0.15999999999999998,0.0821256038647343,0.047619047619047616,0.06028368794326241
0.3522727272727273,0.14832535885167464,0.20875420875420878,0.06896551724137931,0.028846153846153848,0.04067796610169491,0.19318181818181818,0.08133971291866028,0.11447811447811447,0.03636363636363636,0.014814814814814815,0.021052631578947368
0.5443037974683544,0.17916666666666667,0.2695924764890282,0.05128205128205128,0.016736401673640166,0.025236593059936904,0.27848101265822783,0.09166666666666666,0.13793103448275862,0.026845637583892617,0.008565310492505354,0.012987012987012988
0.5402298850574713,0.2175925925925926,0.3102310231023102,0.1744186046511628,0.06976744186046512,0.09966777408637875,0.2988505747126437,0.12037037037037036,0.1716171617161716,0.05442176870748299,0.01927710843373494,0.028469750889679717
0.3178294573643411,0.25625,0.2837370242214533,0.0625,0.050314465408805034,0.05574912891986063,0.17054263565891473,0.1375,0.1522491349480969,0.024291497975708502,0.019169329073482427,0.02142857142857143
0.4606741573033708,0.33064516129032256,0.38497652582159625,0.125,0.08943089430894309,0.1042654028436019,0.20224719101123595,0.14516129032258066,0.16901408450704225,0.024242424242424242,0.017167381974248927,0.020100502512562814
0.6161616161616161,0.2850467289719626,0.38977635782747605,0.29591836734693877,0.13615023474178403,0.1864951768488746,0.35353535353535354,0.16355140186915887,0.22364217252396162,0.18518518518518517,0.08557457212713937,0.11705685618729098
0.42105263157894735,0.25,0.3137254901960784,0.07964601769911504,0.04712041884816754,0.05921052631578947,0.19298245614035087,0.11458333333333333,0.1437908496732026,0.03225806451612903,0.01907356948228883,0.023972602739726026
0.5121951219512195,0.25766871165644173,0.34285714285714286,0.08641975308641975,0.043209876543209874,0.05761316872427983,0.2804878048780488,0.1411042944785276,0.18775510204081633,0.03821656050955414,0.018691588785046728,0.02510460251046025
0.5652173913043478,0.12871287128712872,0.2096774193548387,0.13333333333333333,0.029850746268656716,0.048780487804878044,0.34782608695652173,0.07920792079207921,0.12903225806451613,0.07228915662650602,0.015503875968992248,0.02553191489361702
0.6396396396396397,0.3717277486910995,0.47019867549668876,0.21818181818181817,0.12631578947368421,0.15999999999999998,0.2882882882882883,0.16753926701570682,0.2119205298013245,0.09389671361502347,0.05420054200542006,0.06872852233676977
0.4666666666666667,0.23444976076555024,0.31210191082802546,0.1346153846153846,0.0673076923076923,0.08974358974358973,0.23809523809523808,0.11961722488038277,0.1592356687898089,0.04060913705583756,0.020151133501259445,0.026936026936026935
0.25252525252525254,0.27472527472527475,0.26315789473684215,0.061224489795918366,0.06666666666666667,0.06382978723404255,0.1717171717171717,0.18681318681318682,0.17894736842105263,0.03636363636363636,0.03508771929824561,0.03571428571428571
0.46835443037974683,0.14979757085020243,0.22699386503067484,0.07692307692307693,0.024390243902439025,0.03703703703703704,0.22784810126582278,0.0728744939271255,0.11042944785276071,0.019867549668874173,0.006396588486140725,0.00967741935483871
0.38144329896907214,0.21511627906976744,0.275092936802974,0.0625,0.03508771929824561,0.0449438202247191,0.18556701030927836,0.10465116279069768,0.1338289962825279,0.060109289617486336,0.03323262839879154,0.042801556420233464
0.5443037974683544,0.20574162679425836,0.2986111111111111,0.07692307692307693,0.028846153846153848,0.04195804195804195,0.27848101265822783,0.10526315789473684,0.15277777777777776,0.03225806451612903,0.01240694789081886,0.01792114695340502
0.7446808510638298,0.2777777777777778,0.4046242774566474,0.26881720430107525,0.099601593625498,0.1453488372093023,0.3723404255319149,0.1388888888888889,0.2023121387283237,0.1329479768786127,0.04801670146137787,0.0705521472392638
0.6017699115044248,0.2537313432835821,0.3569553805774278,0.17857142857142858,0.0749063670411985,0.10554089709762533,0.3274336283185841,0.13805970149253732,0.19422572178477693,0.061611374407582936,0.025540275049115914,0.036111111111111115
0.3855421686746988,0.16842105263157894,0.23443223443223443,0.07317073170731707,0.031746031746031744,0.04428044280442804,0.2289156626506024,0.1,0.1391941391941392,0.03680981595092025,0.01652892561983471,0.022813688212927757
0.4606741573033708,0.17982456140350878,0.2586750788643533,0.13636363636363635,0.05286343612334802,0.0761904761904762,0.23595505617977527,0.09210526315789473,0.13249211356466878,0.048484848484848485,0.018561484918793503,0.026845637583892613
0.6756756756756757,0.1976284584980237,0.3058103975535168,0.1780821917808219,0.051587301587301584,0.08,0.40540540540540543,0.11857707509881422,0.18348623853211007,0.13793103448275862,0.04073319755600815,0.06289308176100629
0.6951219512195121,0.21839080459770116,0.3323615160349854,0.20987654320987653,0.06538461538461539,0.0997067448680352,0.32926829268292684,0.10344827586206896,0.15743440233236153,0.14012738853503184,0.0437375745526839,0.06666666666666667
0.49295774647887325,0.15350877192982457,0.23411371237458195,0.14285714285714285,0.04405286343612335,0.06734006734006734,0.323943661971831,0.10087719298245613,0.15384615384615385,0.06569343065693431,0.020134228187919462,0.030821917808219176
0.5119047619047619,0.15636363636363637,0.23955431754874654,0.13253012048192772,0.040145985401459854,0.061624649859943974,0.3333333333333333,0.10181818181818182,0.15598885793871867,0.05660377358490566,0.017341040462427744,0.026548672566371678
0.47435897435897434,0.23417721518987342,0.31355932203389825,0.11688311688311688,0.05732484076433121,0.07692307692307693,0.3076923076923077,0.1518987341772152,0.2033898305084746,0.055944055944055944,0.026402640264026403,0.03587443946188341
0.525,0.15162454873646208,0.2352941176470588,0.1518987341772152,0.043478260869565216,0.0676056338028169,0.3,0.08664259927797834,0.13445378151260504,0.05228758169934641,0.015180265654648957,0.023529411764705885
0.6857142857142857,0.1927710843373494,0.3009404388714734,0.2608695652173913,0.07258064516129033,0.11356466876971609,0.3142857142857143,0.08835341365461848,0.13793103448275862,0.10526315789473684,0.029473684210526315,0.046052631578947366
0.4606741573033708,0.21465968586387435,0.29285714285714287,0.09090909090909091,0.042105263157894736,0.05755395683453238,0.21348314606741572,0.09947643979057591,0.13571428571428568,0.04678362573099415,0.021917808219178082,0.02985074626865672
0.6966292134831461,0.27802690582959644,0.39743589743589747,0.20454545454545456,0.08108108108108109,0.11612903225806454,0.42696629213483145,0.17040358744394618,0.24358974358974358,0.05263157894736842,0.020689655172413793,0.0297029702970297
0.6344086021505376,0.32065217391304346,0.4259927797833935,0.29347826086956524,0.14754098360655737,0.19636363636363638,0.41935483870967744,0.21195652173913043,0.2815884476534296,0.19653179190751446,0.09970674486803519,0.13229571984435795
0.39361702127659576,0.2032967032967033,0.2681159420289855,0.053763440860215055,0.027624309392265192,0.03649635036496351,0.22340425531914893,0.11538461538461539,0.15217391304347827,0.0223463687150838,0.011396011396011397,0.015094339622641508
0.6282051282051282,0.1821561338289963,0.2824207492795389,0.16883116883116883,0.048507462686567165,0.0753623188405797,0.2948717948717949,0.08550185873605948,0.13256484149855907,0.06382978723404255,0.01761252446183953,0.02760736196319018
0.5280898876404494,0.11325301204819277,0.1865079365079365,0.18181818181818182,0.03864734299516908,0.06374501992031871,0.2247191011235955,0.04819277108433735,0.07936507936507937,0.08875739644970414,0.018404907975460124,0.03048780487804878
0.4470588235294118,0.31666666666666665,0.3707317073170732,0.17857142857142858,0.12605042016806722,0.14778325123152708,0.3058823529411765,0.21666666666666667,0.25365853658536586,0.1320754716981132,0.08860759493670886,0.10606060606060606
0.6233766233766234,0.18823529411764706,0.2891566265060241,0.18421052631578946,0.05511811023622047,0.08484848484848485,0.36363636363636365,0.10980392156862745,0.16867469879518074,0.0979020979020979,0.028629856850715747,0.04430379746835443
0.37,0.2569444444444444,0.3032786885245901,0.0707070707070707,0.04895104895104895,0.05785123966942149,0.19,0.13194444444444445,0.1557377049180328,0.042328042328042326,0.028070175438596492,0.03375527426160337
0.6590909090909091,0.2543859649122807,0.3670886075949367,0.26436781609195403,0.1013215859030837,0.1464968152866242,0.42045454545454547,0.16228070175438597,0.23417721518987344,0.1111111111111111,0.04367816091954023,0.06270627062706269
0.31521739130434784,0.21014492753623187,0.25217391304347825,0.054945054945054944,0.0364963503649635,0.043859649122807015,0.15217391304347827,0.10144927536231885,0.12173913043478261,0.017341040462427744,0.011152416356877323,0.01357466063348416
0.5125,0.14285714285714285,0.22343324250681199,0.11392405063291139,0.03146853146853147,0.0493150684931507,0.3125,0.08710801393728224,0.1362397820163488,0.050359712230215826,0.012567324955116697,0.020114942528735635
0.5666666666666667,0.20816326530612245,0.3044776119402985,0.20224719101123595,0.07377049180327869,0.1081081081081081,0.17777777777777778,0.0653061224489796,0.09552238805970151,0.1329479768786127,0.04925053533190578,0.07187500000000001
0.6216216216216216,0.1678832116788321,0.264367816091954,0.136986301369863,0.03663003663003663,0.057803468208092484,0.32432432432432434,0.08759124087591241,0.13793103448275865,0.0425531914893617,0.01125703564727955,0.017804154302670624
0.6263736263736264,0.21189591078066913,0.3166666666666666,0.14444444444444443,0.048507462686567165,0.07262569832402235,0.32967032967032966,0.11152416356877323,0.16666666666666669,0.05084745762711865,0.018036072144288578,0.026627218934911243
0.6024096385542169,0.16891891891891891,0.2638522427440633,0.14634146341463414,0.04067796610169491,0.0636604774535809,0.3132530120481928,0.08783783783783784,0.13720316622691295,0.049689440993788817,0.014059753954305799,0.021917808219178082
0.5151515151515151,0.17586206896551723,0.2622107969151671,0.09183673469387756,0.031141868512110725,0.046511627906976744,0.23232323232323232,0.07931034482758621,0.11825192802056556,0.04712041884816754,0.016333938294010888,0.02425876010781671
